RATE,TYPE,LOCATIONID,TS
1200,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 20:59:56.359"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:04.997"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:04.997"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:04.997"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:17.143"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:17.143"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:17.143"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:28.543"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:28.543"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:28.543"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:40.658"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:40.658"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:40.658"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:52.134"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:52.134"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:02:52.134"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:03:03.341"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:03:03.342"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:03:03.342"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:12.224"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:12.224"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:12.224"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:23.451"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:23.451"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:23.451"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:34.053"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:34.053"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:34.053"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:44.464"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:44.464"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:44.464"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:54.848"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:54.848"
780,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:08:54.848"
600,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:06.796"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:06.796"
660,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:06.796"
600,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:18.326"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:18.326"
660,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:18.327"
600,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:29.910"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:29.910"
660,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:29.910"
600,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:41.338"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:41.338"
660,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:41.338"
600,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:52.931"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:52.931"
660,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:09:52.931"
420,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:09.246"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:09.246"
480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:09.246"
420,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:19.425"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:19.425"
480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:19.425"
420,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:29.777"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:29.777"
480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:29.777"
420,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:40.466"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:40.466"
480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:40.466"
420,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:50.793"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:50.793"
480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:12:50.793"
420,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:13:00.713"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:13:00.713"
480,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:13:00.713"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:11.813"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:11.813"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:11.813"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:22.989"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:22.989"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:22.989"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:33.585"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:33.585"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:33.585"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:45.212"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:45.212"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:45.212"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:56.052"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:56.052"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:15:56.052"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:08.034"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:08.034"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:08.034"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:19.637"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:19.637"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:19.637"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:30.829"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:30.829"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:30.829"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:41.978"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:41.978"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:41.978"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:53.078"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:53.078"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:16:53.078"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:05.153"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:05.153"
840,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:05.153"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:16.282"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:16.282"
840,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:16.282"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:27.540"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:27.540"
840,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:27.540"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:39.207"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:39.207"
840,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:39.207"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:50.519"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:50.519"
840,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:33:50.519"
720,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:01.423"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:01.423"
840,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:01.423"
480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:12.881"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:12.881"
600,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:12.881"
480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:25.607"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:25.607"
600,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:25.607"
480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:37.368"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:37.368"
600,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:37.368"
480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:48.814"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:48.814"
600,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:34:48.814"
480,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:35:00.827"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:35:00.827"
600,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:35:00.827"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:11.788"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:11.788"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:11.788"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:22.520"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:22.520"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:22.520"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:33.667"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:33.667"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:33.667"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:45.178"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:45.178"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:45.178"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:56.363"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:56.363"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 21:52:56.363"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:06.465"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:06.465"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:06.465"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:17.990"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:17.990"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:17.990"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:29.477"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:29.477"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:29.477"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:41.252"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:41.252"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:41.252"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:53.361"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:53.361"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:08:53.361"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:04.655"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:04.656"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:04.656"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:15.977"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:15.977"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:15.977"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:26.448"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:26.448"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:26.448"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:37.577"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:37.577"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:37.577"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:49.374"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:49.374"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:09:49.374"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:10:00.203"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:10:00.203"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:10:00.203"
240,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:11.182"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:11.182"
240,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:11.182"
240,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:20.673"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:20.673"
240,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:20.673"
240,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:30.725"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:30.725"
240,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:30.725"
240,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:40.620"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:40.620"
240,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:40.620"
240,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:50.589"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:50.589"
240,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:28:50.589"
240,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:29:00.454"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:29:00.454"
240,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:29:00.454"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:03.812"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:03.812"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:03.812"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:14.897"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:14.897"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:14.897"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:25.462"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:25.462"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:25.462"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:35.902"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:35.902"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:35.902"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:45.780"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:45.780"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:45.780"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:55.917"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:55.917"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:30:55.917"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:06.912"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:06.912"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:06.912"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:17.982"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:17.982"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:17.982"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:28.996"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:28.996"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:28.996"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:40.273"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:40.273"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:40.273"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:50.989"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:50.989"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:31:50.989"
180,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:32:01.986"
120,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:32:01.986"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:32:01.986"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:07.255"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:07.255"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:07.255"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:18.204"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:18.204"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:18.204"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:29.849"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:29.849"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:29.849"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:41.226"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:41.226"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:41.226"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:52.729"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:52.729"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:33:52.729"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:10.039"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:10.039"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:10.039"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:21.651"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:21.651"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:21.651"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:32.865"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:32.866"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:32.866"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:44.387"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:44.387"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:44.387"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:56.287"
0,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:56.287"
300,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:37:56.287"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:11.889"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:11.889"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:11.889"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:22.731"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:22.731"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:22.731"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:33.169"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:33.169"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:33.169"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:44.187"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:44.187"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:44.187"
300,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:54.835"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:54.835"
360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:47:54.835"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:05.753"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:05.753"
420,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:05.753"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:16.675"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:16.675"
420,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:16.675"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:27.777"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:27.777"
420,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:27.778"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:38.388"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:38.388"
420,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:38.388"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:49.708"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:49.708"
420,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:48:49.708"
360,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:49:00.851"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:49:00.851"
420,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:49:00.851"
120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:10.752"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:10.752"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:10.752"
120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:20.604"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:20.604"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:20.604"
120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:30.397"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:30.397"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:30.397"
120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:40.437"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:40.437"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:40.437"
120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:50.316"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:50.316"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:53:50.316"
120,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:54:00.592"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:54:00.592"
180,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:54:00.592"
0,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:57:05.575"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:57:05.575"
60,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:57:05.575"
0,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:57:16.116"
60,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 22:57:16.116"
60,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 22:57:16.116"
0,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 22:57:26.657"
